Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.0004389218520373106,0.0011189767392352223,0.0012019822606816888,1.1969863176345825,68.58226413536285,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,973.03466796875,6175.21875,5078356.0,1122424.375,1.946089744567871,100.0,20250408-150136,20250408-150155,19.371162,5.200916855740932,6251.409687056242,0.0004389218520373106,0.0011189767392352223,0.0012019822524252817,68.58226241890759
2.0,0.0003907191567122936,0.0006311393226496875,0.000742292613722384,1.0164729356765747,58.2396092035367,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,1509.65283203125,-3255.695068359375,-2658714.0,-4037877.5,1.9839096069335938,100.0,20250408-150156,20250408-150215,19.772396,4.834585280952467,3588.6769221259706,0.0003907191567122936,0.0006311393226496875,0.0007422926000012881,58.239610170375066
3.0,0.0003667052078526467,0.00044539885129779577,0.0005769340205006301,0.8819975256919861,50.534735763128865,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-957.6246948242188,-2576.044677734375,-4502089.5,-1556615.875,1.9696155786514282,100.0,20250408-150215,20250408-150235,19.568897,4.7635976790984635,2748.2815062909362,-0.9996332947921474,0.00044539885129779577,0.9996333940185976,179.9744711657411
4.0,0.0003465105837676674,0.0002667433291207999,0.00043728892342187464,0.6560522317886353,37.589024021624745,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-348.64910888671875,-2030.3505859375,-3464007.75,-3192830.5,1.990061640739441,100.0,20250408-150235,20250408-150255,20.171769,4.710999500508391,2060.067887945505,0.0003465105837676674,-0.9997332566708792,0.9997333167216879,-89.98014110955606
5.0,0.0003308757732156664,0.00015416870883200318,0.0003650298167485744,0.43603140115737915,24.982759021491898,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,666.2156982421875,1577.0533447265625,3479010.5,3145285.5,1.9812908172607422,100.0,20250408-150255,20250408-150315,19.668839,4.690025046374539,1711.9990095492356,0.0003308757732156664,0.00015416870883200318,0.00036502981807517054,24.982758863950636
6.0,0.0003196299949195236,9.38124067033641e-05,0.0003331127518322319,0.28548577427864075,16.357129977189512,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,1510.924560546875,-388.00408935546875,4024159.25,-2395019.75,1.994117259979248,100.0,20250408-150315,20250408-150334,19.471583,4.682945362936731,1559.948781537501,0.0003196299949195236,9.38124067033641e-05,0.000333112745633865,16.357129449191543
7.0,0.00031094791484065354,5.722427522414364e-05,0.00031616963678970933,0.18199534714221954,10.427565282266801,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-190.8148956298828,1466.29931640625,245834.578125,4670337.0,1.9981658458709717,100.0,20250408-150334,20250408-150355,20.577526,4.676802575838636,1478.6629127991541,0.00031094791484065354,5.722427522414364e-05,0.0003161696117887974,10.427565642776006
8.0,0.00030691982829011977,3.36414814228192e-05,0.00030875802622176707,0.10917416960000992,6.255219149925611,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,1442.4364013671875,-68.12639617919922,4619882.5,-728353.375,1.999428391456604,100.0,20250408-150355,20250408-150417,22.481508,4.676944831049447,1444.044312978479,0.00030691982829011977,3.36414814228192e-05,0.00030875804486678315,6.255219170763297
9.0,0.0003112556296400726,1.7136033420683816e-05,0.00031172699527814984,0.054999008774757385,3.1512110801963717,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,578.8656616210938,1337.2852783203125,2089978.375,4181358.25,1.9820712804794312,100.0,20250408-150417,20250408-150440,22.777524,4.674587299731464,1457.195034927124,0.0003112556296400726,1.7136033420683816e-05,0.0003117269809048181,3.1512111938572294
10.0,0.00030287556000985205,8.314161277667154e-06,0.00030298964702524245,0.027443857863545418,1.5724172291379652,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,976.2525024414062,-1028.611328125,3127695.5,-3482009.25,1.994403600692749,100.0,20250408-150440,20250408-150507,26.493767,4.680477278847299,1418.136175714513,0.00030287556000985205,8.314161277667154e-06,0.00030298965350162134,1.572417236874083
11.0,0.00030388764571398497,9.77790477918461e-06,0.0003040448937099427,0.032164957374334335,1.84291630576743,0.0,0.0,70.0,0.0,19.984012603759766,100.0,300.0,0.0,0.0,0.0,1413.8128662109375,-148.60858154296875,4631889.5,-638060.6875,1.9982484579086304,100.0,20250408-150507,20250408-150540,33.214997,4.675630629245987,1421.6016780982636,0.00030388764571398497,9.77790477918461e-06,0.00030404491220781715,1.8429161838183248
12.0,0.0003047019708901644,5.709754987037741e-06,0.00030475546373054385,0.01873662695288658,1.0735296467113944,0.0,0.0,70.0,0.0,11.170687675476074,100.0,300.0,0.0,0.0,0.0,1177.8232421875,-797.9410400390625,3815080.75,-2690249.25,1.9994527101516724,100.0,20250408-150540,20250408-150625,45.054371,4.668220448537764,1422.6656294490617,0.0003047019708901644,5.709754987037741e-06,0.0003047554632264409,1.0735295815202004
13.0,0.00030206405790522695,-1.4645946748714778e-06,0.00030206760857254267,-0.004848584532737732,-0.27780343033826405,0.0,0.0,70.0,0.0,6.245706081390381,250.0,100.0,0.0,0.0,0.0,-1019.192626953125,975.6427612304688,-3389675.25,3213484.75,1.9989306926727295,100.0,20250408-150625,20250408-150657,32.210984,4.670801059662585,1410.8977313671694,0.00030206405790522695,-1.4645946748714778e-06,0.00030206760851791763,-0.2778034452957839
