Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.0010976116172969341,0.001755458302795887,0.002070358721539378,1.0120126008987427,57.984050845551515,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-10783.708984375,231.39149475097656,-2666612.0,4475643.0,1.946089744567871,100.0,20250408-100720,20250408-100739,19.371569,5.209817638074581,10786.191240819588,0.0010976116172969341,0.001755458302795887,0.002070358692420279,57.98405211209159
2.0,0.001084971590898931,0.0009531580726616085,0.001444186200387776,0.7208143472671509,41.29961991088231,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,6930.744140625,867.3713989257812,4001777.75,-2716159.0,1.9839096069335938,100.0,20250408-100739,20250408-100759,19.77402,4.83650130504232,6984.80833570129,0.001084971590898931,0.0009531580726616085,0.00144418615993152,41.299619685458815
3.0,0.0010700247948989272,0.0006559898611158133,0.0012550998944789171,0.5499674677848816,31.510814773568704,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-1296.2919921875,5837.37060546875,1550326.25,4504916.5,1.9696155786514282,100.0,20250408-100759,20250408-100819,19.574691,4.764219154637128,5979.570930643773,-0.9989299752051011,0.0006559898611158133,0.9989301905969014,179.96237429450787
4.0,0.0010599211091175675,0.00038002239307388663,0.0011259883176535368,0.3442610502243042,19.724705228592594,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,5146.57177734375,1288.6502685546875,4688786.0,-465311.40625,1.990061640739441,100.0,20250408-100819,20250408-100839,20.17134,4.711817999305826,5305.451966986157,0.0010599211091175675,-0.9996199776069261,0.9996205395366929,-89.9392479294365
5.0,0.001055283471941948,0.00020935139036737382,0.0010758490534499288,0.1958412528038025,11.220877240211744,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-3327.91845703125,-3795.083251953125,-3720591.5,-2858163.0,1.9812908172607422,100.0,20250408-100839,20250408-100858,19.669786,4.6916837962975775,5047.543773550098,0.001055283471941948,0.00020935139036737382,0.0010758490650656367,11.22087782282927
6.0,0.0010477203177288175,0.00012569829414132982,0.0010552335297688842,0.1194024458527565,6.841256210901837,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,3997.56298828125,2904.149658203125,4089179.5,2281283.25,1.994117259979248,100.0,20250408-100858,20250408-100918,19.467933,4.682482487949188,4941.112737280687,0.0010477203177288175,0.00012569829414132982,0.0010552335880419153,6.84125617007969
7.0,0.0010420032776892185,6.982721242820844e-05,0.0010443403152748942,0.06691243499517441,3.833800122166714,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-1956.947998046875,-4474.8486328125,-2156163.5,-4149977.25,1.9981658458709717,100.0,20250408-100918,20250408-100939,20.574423,4.676681752508911,4884.0470670995355,0.0010420032776892185,6.982721242820844e-05,0.001044340303881148,3.833799731443479
8.0,0.0010404251515865326,4.0029448427958414e-05,0.0010411950061097741,0.03845515847206116,2.2033182809557106,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,4651.8564453125,1436.6236572265625,4517549.0,1206995.625,1.999428391456604,100.0,20250408-100939,20250408-101001,22.476271,4.676011912535097,4868.640048339831,0.0010404251515865326,4.0029448427958414e-05,0.0010411949158516411,2.2033183118118895
9.0,0.0010361007880419493,2.3674518160987645e-05,0.0010363712208345532,0.02284565195441246,1.3089594372125484,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,3891.10595703125,-2885.08642578125,3689975.5,-2868876.0,1.9820712804794312,100.0,20250408-101001,20250408-101024,22.781627,4.674009915904785,4844.00962561712,0.0010361007880419493,2.3674518160987645e-05,0.0010363712297199797,1.3089595068345157
10.0,0.0010379565646871924,1.4607838238589466e-05,0.0010380593594163656,0.01407272182404995,0.8063075667796545,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,2294.62939453125,-4280.3525390625,2152254.5,-4154116.25,1.994403600692749,100.0,20250408-101024,20250408-101050,26.491686,4.678555466304137,4856.618362287245,0.0010379565646871924,1.4607838238589466e-05,0.0010380593524048818,0.8063075616009577
