Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
98.92364711732469,35.7398141529664,40.44945942427971,-0.02015808439410194,YES,0.027749794924832996,35.7398141529664,41.67753445666243,7.85906764834095e-07,YES,35.73,0.0002805173053508772,1.2280750323827192,0.000280452870982599,6.01213430779488e-06
98.38205555532518,64.02048655569781,2.6882108306573036,-0.060917457832112956,NO,0.027651862212667872,64.02048655569781,4.946550176723563,-1.1772849061368063e-05,NO,63.98,0.00028106611573202835,2.2583393460662595,0.000280847814891936,1.107548116854499e-05
98.81597192217441,114.1552511415525,204.2987160185419,-0.03485534705606103,NO,0.027922555940916173,114.1552511415525,208.2650762575036,-4.42100693687687e-06,NO,114.2,0.00028257128273663544,3.9663602389616983,0.00028189447762480454,1.954567246390179e-05
92.4956413699145,204.91803278688522,64.61365362698368,-0.08300625870226418,NO,0.026477310256072646,204.91803278688522,71.33853924910636,-1.1188283483853832e-05,NO,204.5,0.0002862546803711852,6.7248856221226845,0.00028428521426454725,3.3521023029881645e-05
78.38061684956696,364.963503649635,263.8024907232722,-0.03709753431596741,NO,0.02299791507859193,364.963503649635,274.9313248779862,1.289642859051096e-05,NO,366.3,0.0002934132953142099,11.128834154714013,0.00028789584985788527,5.663339564029093e-05
80.504208437548,651.315789473684,346.9745509591423,0.27169677768124995,NO,0.0248029990395696,651.315789473684,4.878712344142646,9.443410739940795e-05,NO,653.6,0.00030809568246125654,-342.09583861499965,0.0002931752488128269,9.471654044993652e-05
98.79350807870398,1190.4761904761904,132.60216596860644,0.02646228120875221,NO,0.03391878129196496,1190.4761904761904,161.29091266942626,1.971514063217887e-05,NO,1190.0,0.0003433300623857138,28.68874670081982,0.00030118302395405104,0.0001648160120245349
98.99806485193308,2083.333333333333,231.38973479633356,0.009706072440055825,NO,0.041589861283174434,2083.333333333333,272.80591319765483,6.617898127365569e-06,NO,2083.0,0.0004201078207475924,41.416178401321275,0.0003150490665486826,0.00027791125691503573
99.0070315397507,3030.30303030303,201.3564894542772,0.009118012523884483,NO,0.05107306474967371,3030.30303030303,251.42493272258417,6.810046371805207e-06,NO,3030.0,0.0005158529041360886,50.068443268306964,0.00033111156878326163,0.0003955620655769762
98.9662137131709,5555.555555555555,222.8744486069549,-0.0068845506545919,NO,0.07926025705346844,5555.555555555555,284.16587278704213,6.2931183353887035e-06,NO,5556.0,0.0008008819786031696,61.29142418008723,0.0003847074866780542,0.0007024329813905256
