Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
14.136723526373824,35.7398141529664,82.23897803101481,0.0009087267631083698,NO,0.15577566564373116,35.7398141529664,82.28962614084043,-1.3150488222921147e-06,NO,35.73,0.01101921993120345,0.05064810982561596,0.011019215625917053,9.740727734682492e-06
14.058571602672446,64.02048655569781,340.7148840614899,-0.006783416236252071,NO,0.15494667770260423,64.02048655569781,340.83024426999475,-8.702094123317706e-05,NO,63.98,0.011021509302776525,0.11536020850485329,0.011021486963056343,2.2190862275951697e-05
14.119841661699814,114.1552511415525,203.32274460994364,-0.0034689288800046694,NO,0.155666268314737,114.1552511415525,203.53988086158455,-5.149590113009425e-05,NO,114.2,0.01102464687950312,0.217136251640909,0.011024567710790923,4.178047299972857e-05
13.220967932423154,204.91803278688522,90.05484114780015,0.0003332647972843425,NO,0.14583707822351438,204.91803278688522,90.43970598655177,2.6160788155777647e-06,NO,204.5,0.011030741392682978,0.3848648387516249,0.011030492538880521,7.409468233802941e-05
11.204068126244954,364.963503649635,259.29821509839746,-0.007871204216906945,NO,0.12372161242314592,364.963503649635,259.95851192783755,-8.376139116817523e-05,NO,366.3,0.011042561597187578,0.6602968294400853,0.011041828319977942,0.00012725556889581425
11.472768674150405,651.315789473684,253.33358872530056,-0.011722630125258234,NO,0.12691718893203108,651.315789473684,254.42707768435628,-0.0001298320517007763,NO,653.6,0.011062472585017033,1.093488959055719,0.01106045796766881,0.0002111142811013886
14.117654575616594,1190.4761904761904,313.1547052727581,-0.002133255292081764,NO,0.15663942028924124,1190.4761904761904,314.9827181879754,-3.845138421118666e-05,NO,1190.0,0.0110952863629191,1.8280129152173004,0.01108963979008196,0.00035393332904588935
14.145691591441873,2083.333333333333,326.8044590328916,-0.000712258067741279,NO,0.15765245642025366,2083.333333333333,329.7843047708487,-1.5440809395497282e-05,NO,2083.0,0.011144909769956616,2.9798457379570777,0.01112984054326149,0.0005793645329558956
14.148324263732237,3030.30303030303,194.7916751176397,0.0020683845348077553,NO,0.15844775090088994,3030.30303030303,198.94687311454095,1.722760623885716e-05,NO,3030.0,0.011199047176707303,4.155197996901251,0.011169609813505756,0.0008114642815008641
14.143636820902115,5555.555555555555,30.900507415896154,0.0022230165837078767,NO,0.16082339731217657,5555.555555555555,38.04829509989318,1.1851368285097579e-05,YES,5556.0,0.011370724471269255,7.147787683997027,0.011282356915958492,0.0014148489044576648
