Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
98.97321569911384,35.7398141529664,307.5196954293848,-0.017677295632531734,NO,0.09599217233212862,35.7398141529664,307.7202957222988,-2.2026668206306112e-05,NO,35.73,0.0009698803019996054,0.2006002929139754,0.000969874357633344,3.3956755077831223e-06
98.43042646199945,64.02048655569781,359.9682851940801,-0.0632890854875487,NO,0.0954672014379072,64.02048655569781,0.621505922495223,-7.230801024912278e-05,NO,63.98,0.0009698952333073936,-359.3467792715849,0.0009698322007721214,1.1057392907338454e-05
98.85228524808961,114.1552511415525,217.11212473432428,-0.033520080883465454,NO,0.09591565115776876,114.1552511415525,218.43921095985613,-4.145265748743692e-05,NO,114.2,0.0009702927040791138,1.3270862255318434,0.0009700324447102424,2.2471933575667743e-05
92.42733466590785,204.91803278688522,23.27437330683332,-0.17548661483846476,NO,0.08979205799111811,204.91803278688522,25.733525357917078,-0.00017638799686582523,NO,204.5,0.0009714881243269069,2.459152051083759,0.0009705934472102502,4.168376111550856e-05
78.45834120981334,364.963503649635,67.55648239808173,0.1139033098605122,NO,0.07643566480910893,364.963503649635,71.97571480506404,8.340777544474476e-05,NO,366.3,0.0009742197404442268,4.419232406982317,0.0009713233304735575,7.506723885272862e-05
80.3328260260207,651.315789473684,117.24585191546595,-0.11909004757494182,NO,0.07896044377341169,651.315789473684,125.04230301746679,-0.00014866091114736828,NO,653.6,0.0009829162956104087,7.7964511020008445,0.0009738304579792551,0.00013333672895493804
98.86267354515607,1190.4761904761904,331.2878845685991,-0.03537254991090544,NO,0.09952221938275921,1190.4761904761904,345.1259615585506,-3.9334636943117085e-05,NO,1190.0,0.00100667133321356,13.838076989951503,0.000977453244958945,0.0002407744318510487
99.09809702512257,2083.333333333333,260.4728853059474,0.001670736429638519,NO,0.10625253266240448,2083.333333333333,283.482557973173,-2.2598734563343087e-06,NO,2083.0,0.001072195489641624,23.00967266722563,0.0009868904125701163,0.0004191067663317159
99.12880407866487,3030.30303030303,147.49628066866643,0.006733271947466257,NO,0.11608037580040592,3030.30303030303,178.77692985751432,1.6536941982298904e-05,NO,3030.0,0.001171005510247949,31.28064918884789,0.0010007814058974798,0.0006080217780975638
99.19876331447439,5555.555555555555,208.20989921767782,-0.008099092483628093,NO,0.15203789081065427,5555.555555555555,254.52495769823508,1.0107796114965928e-05,NO,5556.0,0.0015326591353631317,46.31505848055727,0.001058595981250201,0.0011083404592872113
