Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.0011106147430837154,0.0016909139230847359,0.002023031236603856,0.9896463751792908,56.702560508190054,0.0,0.0,210.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,1968.5477294921875,10338.453125,4805617.0,1992201.5,1.946089744567871,100.0,20250319-121259,20250319-121319,19.384747,5.202193918655017,10524.200358274786,0.0011106147430837154,0.0016909139230847359,0.0020230311423299245,56.7025588453687
2.0,0.0010830541141331196,0.0009272365714423358,0.00142575369682163,0.7080428600311279,40.56786759415304,0.0,0.0,210.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,5328.0546875,4379.9599609375,4836657.5,-96731.6640625,1.9839096069335938,100.0,20250319-121319,20250319-121339,19.781817,4.837624705073612,6897.261486445642,0.0010830541141331196,0.0009272365714423358,0.0014257537913541785,40.56786824998182
3.0,0.0010696311946958303,0.0006418326520361006,0.0012474212562665343,0.5404565930366516,30.965881791017615,0.0,0.0,210.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-462.50439453125,5923.09912109375,2125194.0,4262292.0,1.9696155786514282,100.0,20250319-121339,20250319-121358,19.584465,4.7627284859521435,5941.128976319423,-0.9989303688053042,0.0006418326520361006,0.9989305750004123,179.9631863258791
4.0,0.001054385444149375,0.00037373200757429004,0.0011186618357896805,0.3406379222869873,19.51711528914841,0.0,0.0,210.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-5064.11376953125,1462.177734375,-3830149.25,2744373.0,1.990061640739441,100.0,20250319-121358,20250319-121418,20.183163,4.711860188970441,5270.978277099804,0.001054385444149375,-0.9996262679924257,0.9996268240644254,-89.93956560019865
5.0,0.001045756507664919,0.00020650967780966312,0.0010659516556188464,0.19496549665927887,11.170700109247894,0.0,0.0,210.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,4113.63330078125,-2841.932373046875,3269494.25,-3363225.25,1.9812908172607422,100.0,20250319-121418,20250319-121438,19.682762,4.690509218946342,4999.85585254898,0.001045756507664919,0.00020650967780966312,0.0010659516501007812,11.17070022443256
6.0,0.0010432645212858915,0.00012678877101279795,0.0010509405983611941,0.12093771994113922,6.929220936561956,0.0,0.0,210.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-4196.943359375,2579.1357421875,-3668269.75,2917986.0,1.994117259979248,100.0,20250319-121438,20250319-121458,19.484101,4.687306823215337,4926.081073067208,0.0010432645212858915,0.00012678877101279795,0.001050940651906099,6.929220952897492
7.0,0.0010378805454820395,6.80067460052669e-05,0.0010401062900200486,0.06543109565973282,3.7489256302192024,0.0,0.0,210.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,3139.22216796875,3726.152587890625,3245954.0,3377465.5,1.9981658458709717,100.0,20250319-121458,20250319-121518,20.593991,4.684387961495744,4872.261171992981,0.0010378805454820395,6.80067460052669e-05,0.0010401062177452457,3.7489259736028564
8.0,0.0010402877815067768,3.626010220614262e-05,0.0010409195674583316,0.03484173119068146,1.9962841481552365,0.0,0.0,210.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,-4852.25830078125,464.680908203125,-4643131.5,608525.1875,1.999428391456604,100.0,20250319-121518,20250319-121541,22.492034,4.682838138363759,4874.457812305798,0.0010402877815067768,3.626010220614262e-05,0.0010409195278042829,1.996284212516944
9.0,0.0010385478381067514,2.5622037355788052e-05,0.0010388637892901897,0.024666020646691322,1.4132588804378692,0.0,0.0,210.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,4636.96484375,-1470.5941162109375,4427225.5,-1525234.25,1.9820712804794312,100.0,20250319-121541,20250319-121603,22.802646,4.682591712419877,4864.5750088581935,0.0010385478381067514,2.5622037355788052e-05,0.0010388638509614572,1.4132587961252456
10.0,0.001033008098602295,3.6465730772761162e-06,0.0010330146178603172,0.0035300380550324917,0.2022562820739183,0.0,0.0,210.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,-1522.9461669921875,-4593.47998046875,-1489961.375,-4441443.0,1.994403600692749,100.0,20250319-121603,20250319-121630,26.511292,4.684698583819549,4839.361875136368,0.001033008098602295,3.6465730772761162e-06,0.0010330145348799002,0.20225628380366903
