Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
98.94968604666141,35.7398141529664,353.56249520681826,-0.02605375512431009,NO,0.20239521157986531,35.7398141529664,354.00414661085495,-4.9095383866655615e-05,NO,35.73,0.0020454356114320807,0.44165140403669056,0.0020453748444549482,1.576661616919596e-05
98.42302692313208,64.02048655569781,1.653017676759507,-0.061399021187658206,NO,0.20133112457531474,64.02048655569781,2.4639319165463265,-0.00012074543636639485,NO,63.98,0.0020455693232494607,0.8109142397868194,0.0020453644517502007,2.8950228597673328e-05
98.84310816026101,114.1552511415525,204.8241056479614,-0.03534987445489807,NO,0.20223958958627083,114.1552511415525,206.28050553140784,-6.648100893975287e-05,NO,114.2,0.0020460666742527574,1.4563998834464371,0.002045405703248414,5.200331341943569e-05
92.49125408012199,204.91803278688522,51.5821094126169,-0.11956874908210671,YES,0.1894216572910817,204.91803278688522,54.19172945054147,-0.00022531793627406164,YES,204.5,0.0020479953393970876,2.6096200379245715,0.0020458714437192288,9.32466941311588e-05
78.66637985868252,364.963503649635,191.5454095786821,-0.2827689715747876,NO,0.16149632768412092,364.963503649635,196.19222703069713,-0.0005642540306431313,NO,366.3,0.002052926904406118,4.6468174520150285,0.00204617896170988,0.00016631455585836336
80.48323619117738,651.315789473684,156.89134206215965,-0.2537102703247649,NO,0.1666099785688292,651.315789473684,165.1243700446542,-0.0005510984778199569,NO,653.6,0.002070120269183374,8.233027982494548,0.002048785295939173,0.00029644011204167463
98.8374334028897,1190.4761904761904,256.9035529826101,0.008996611192911489,NO,0.20970754190015203,1190.4761904761904,271.63393311073946,1.838084028965094e-06,NO,1190.0,0.0021217420837439595,14.730380128129354,0.002052006926514866,0.0005394970282264509
99.0236626221308,2083.333333333333,131.71905934949453,0.009651386159577271,NO,0.22451179420158804,2083.333333333333,156.29700209139824,3.3501514210249606e-05,NO,2083.0,0.002267253990173172,24.577942741903712,0.0020618323853433197,0.0009430206099050254
99.03850758189733,3030.30303030303,291.0867432287205,-0.0037715325399720412,NO,0.24649423838796924,3030.30303030303,324.4965209918194,-1.6363116659750157e-05,NO,3030.0,0.002488872706246479,33.40977776309893,0.00207759622123765,0.0013704310597026429
98.99819283096663,5555.555555555555,3.400674567761494,0.007816018121232402,NO,0.3269041579696391,5555.555555555555,52.88185567403557,1.721481579179223e-05,YES,5556.0,0.0033021224794255385,49.48118110627408,0.0021453816107988802,0.0025102491137680874
