Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
98.95565904871138,35.7398141529664,345.21430828881785,-0.02590826087213625,NO,0.09597049760014188,35.7398141529664,345.7065763906549,-1.8582262953408287e-05,NO,35.73,0.0009698333427591035,0.4922681018370554,0.0009697975477424141,8.332413821740747e-06
98.43677202654511,64.02048655569781,335.5486122123675,-0.05560497240757385,NO,0.0954808504680605,64.02048655569781,336.4592779967313,-4.890719705324751e-05,NO,63.98,0.0009699713684466664,0.9106657843638004,0.0009698488525195569,1.5416188659895492e-05
98.84737582472846,114.1552511415525,209.08139911621203,-0.034202987348575686,NO,0.09592102679075454,114.1552511415525,210.7186693068593,-2.714075366222894e-05,NO,114.2,0.0009703952784830345,1.6372701906472855,0.0009699991057596512,2.7726004538030286e-05
92.3928988819891,204.91803278688522,349.77900965655357,-0.1843094132843394,NO,0.0897715116450313,204.91803278688522,352.7129540795924,-0.00017540446598523522,NO,204.5,0.0009716278278019394,2.933944423038838,0.0009703542263401915,4.9732395707862633e-05
78.65785319377179,364.963503649635,164.46994458813614,-0.2742744401389024,NO,0.07672149495030942,364.963503649635,169.65947821991813,-0.00026746646539240875,NO,366.3,0.0009753825185300672,5.189533631781984,0.000971384365198458,8.822399051304371e-05
80.27668146194868,651.315789473684,105.69662657437168,-0.06479562877796063,NO,0.07912593030064097,651.315789473684,114.88968134076588,-9.874347127171835e-05,NO,653.6,0.0009856651876939734,9.193054766394198,0.0009730049473795515,0.00015747137710299012
98.82001546317404,1190.4761904761904,216.70751573507442,0.03196229052392285,NO,0.1004904580153385,1190.4761904761904,232.94165877696247,2.9317843052885095e-05,NO,1190.0,0.0010169038887955543,16.234143041888046,0.00097635714647911,0.00028428901063300117
99.02910225172157,2083.333333333333,333.2993802439218,-0.013294918142239235,NO,0.10914185330889398,2083.333333333333,0.018713723351541978,-1.1336085611841212e-05,NO,2083.0,0.0011021189814633162,-333.28066652057026,0.0009844344107521907,0.00049553520584185
99.03779561987919,3030.30303030303,143.0715135521013,0.007325745040090975,NO,0.12172671138636863,3030.30303030303,178.8752115385599,1.6338830391283227e-05,NO,3030.0,0.0012290935054085075,35.803697986458616,0.0009968268666750296,0.0007190320180021302
98.99715510004889,5555.555555555555,148.0162370354601,-0.008517739547007876,NO,0.1663973113884141,5555.555555555555,199.39660800199186,-1.1109432992604189e-05,NO,5556.0,0.0016808292240342564,51.38037096653176,0.0010490850256027,0.0013132431189325847
