Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.00016911729471758008,0.0005360434297472239,0.0005620882147923112,1.265188217163086,72.48994513312111,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-1805.9619140625,-2297.998046875,-4865577.5,1834009.375,1.946089744567871,100.0,20250409-132613,20250409-132632,19.369553,5.199753339928168,2922.7202155672726,0.00016911729471758008,0.0005360434297472239,0.0005620882652642374,72.48994295611726
2.0,7.613711204612628e-05,0.0003173054719809443,0.0003263121470808983,1.3352996110916138,76.50703210100464,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,262.5853271484375,-1555.728271484375,-4448256.0,-1894901.75,1.9839096069335938,100.0,20250409-132632,20250409-132652,19.767935,4.835042304229516,1577.733028344597,7.613711204612628e-05,0.0003173054719809443,0.00032631215481464097,76.50703287494564
3.0,5.0158992962678894e-05,0.00022425749921239913,0.0002297985047334805,1.3507510423660278,77.39233390046495,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-140.41990661621094,-766.0816040039062,-3386704.0,-131339.0,1.9696155786514282,100.0,20250409-132652,20250409-132712,19.570352,3.389249757178866,778.8445121892452,-0.9999498410070373,0.00022425749921239913,0.9999498661540113,179.9871503474489
4.0,3.217327321181074e-05,0.000134781381348148,0.0001385681825922802,1.3364741802215576,76.57432995489677,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,492.10015869140625,432.3177490234375,3859190.25,-2729882.75,1.990061640739441,100.0,20250409-132712,20250409-132732,20.171648,4.727114258661686,655.027634764213,3.217327321181074e-05,-0.9998652186186519,0.9998652191362815,-89.99815635873804
5.0,2.3760945623507723e-05,7.868584361858666e-05,8.219516166718677e-05,1.2775310277938843,73.19713608959502,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,385.67364501953125,-59.60129928588867,662250.1875,-4701455.0,1.9812908172607422,100.0,20250409-132732,20250409-132752,19.672968,4.747868408861895,390.2518101677652,2.3760945623507723e-05,7.868584361858666e-05,8.219516118903816e-05,73.19713800490831
6.0,1.6452941054012626e-05,5.0532475142972544e-05,5.314348527463153e-05,1.2560296058654785,71.9651953595674,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,210.22756958007812,138.76043701171875,3707477.5,-2953124.0,1.994117259979248,100.0,20250409-132752,20250409-132811,19.471976,4.739866113339305,251.89301278763125,1.6452941054012626e-05,5.0532475142972544e-05,5.3143487967971696e-05,71.96519437974074
7.0,1.02975591289578e-05,2.985426181112416e-05,3.158031904604286e-05,1.2386474609375,70.96927181630957,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-39.3106689453125,-144.58094787597656,-4733864.0,-316088.125,1.9981658458709717,100.0,20250409-132811,20250409-132832,20.573091,4.744405133761451,149.82983408401614,1.02975591289578e-05,2.985426181112416e-05,3.158032096577754e-05,70.96927228448897
8.0,7.004276085353922e-06,1.7318703612545505e-05,1.8681472283788025e-05,1.1864732503890991,67.97990975245946,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,83.00275421142578,-29.69375991821289,192313.171875,-4714887.5,1.999428391456604,100.0,20250409-132832,20250409-132854,22.480105,4.71880795262245,88.15427717792726,7.004276085353922e-06,1.7318703612545505e-05,1.8681471523920637e-05,67.97990776662947
9.0,6.920713076397078e-06,9.929640327754896e-06,1.2103471817681566e-05,0.9621033668518066,55.124462375931635,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-25.79009246826172,50.93927001953125,2234376.5,4154588.5,1.9820712804794312,100.0,20250409-132854,20250409-132917,22.780652,4.717313212845263,57.095867623184475,6.920713076397078e-06,9.929640327754896e-06,1.2103471672391763e-05,55.124459352559015
10.0,2.5545305106788874e-06,6.49969797450467e-06,6.983673756622011e-06,1.1963191032409668,68.54403556657829,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,33.14590835571289,-0.5959110856056213,1656677.75,-4448495.0,1.994403600692749,100.0,20250409-132917,20250409-132943,26.489775,4.746966287258638,33.151264693028914,2.5545305106788874e-06,6.49969797450467e-06,6.983673810378707e-06,68.54403396522585
11.0,7.3384421739319805e-06,4.746178092318587e-06,8.739504664845299e-06,0.5740910172462463,32.8929923445799,0.0,0.0,70.0,0.0,19.984012603759766,100.0,300.0,0.0,0.0,0.0,20.610633850097656,35.60551452636719,4192779.5,2140214.0,1.9982484579086304,100.0,20250409-132943,20250409-133017,33.211075,4.707431985851335,41.140623383586885,7.3384421739319805e-06,4.746178092318587e-06,8.739504563998376e-06,32.89299244434878
12.0,5.846869044034975e-06,1.4338179425976705e-06,6.020109140081331e-06,0.2404826581478119,13.778641357956072,0.0,0.0,70.0,0.0,11.170687675476074,100.0,300.0,0.0,0.0,0.0,20.290620803833008,18.110118865966797,3989966.5,2118951.75,1.9994527101516724,100.0,20250409-133017,20250409-133102,45.055108,4.517719467823374,27.19716341724606,5.846869044034975e-06,1.4338179425976705e-06,6.020108928467115e-06,13.778641681685476
13.0,5.869422238902189e-06,-7.107895072522297e-08,5.8698524298961274e-06,-0.012109450995922089,-0.6938204342867814,0.0,0.0,70.0,0.0,6.245706081390381,250.0,100.0,0.0,0.0,0.0,-22.588560104370117,14.72175121307373,-3878321.0,2461244.75,1.9989306926727295,100.0,20250409-133102,20250409-133134,32.2095,4.5933756104246,26.962436951588394,5.869422238902189e-06,-7.107895072522297e-08,5.869852607668763e-06,-0.6938203894275291
