Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.00033172479015775025,0.0005153401289135218,0.0006128758541308343,0.9988622069358826,57.23058877254537,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-1199.190673828125,2905.59765625,2927371.25,4211339.5,1.946089744567871,100.0,20250410-085954,20250410-090013,19.374253,5.128828601112228,3143.335173379041,0.00033172479015775025,0.0005153401289135218,0.0006128758315301793,57.23058875561948
2.0,0.00012854576925747097,0.00030203486676327884,0.00032825153903104365,1.168418288230896,66.94543662152608,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-523.7061157226562,1473.3057861328125,3505083.5,3225686.5,1.9839096069335938,100.0,20250410-090013,20250410-090033,19.77203,4.763471815625081,1563.6169719908187,0.00012854576925747097,0.00030203486676327884,0.0003282515430804653,66.9454396271946
3.0,7.612160698045045e-05,0.00021610980911646038,0.00022912431450095028,1.2321311235427856,70.5959131857092,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-945.9803466796875,515.0044555664062,748371.5625,4640916.5,1.9696155786514282,100.0,20250410-090033,20250410-090053,19.576805,4.700868638404071,1077.0832862678133,-0.9999238783930195,0.00021610980911646038,0.9999239017465218,179.987616877584
4.0,4.0547220123698935e-05,0.00012783420970663428,0.00013411062536761165,1.2636480331420898,72.40169908904456,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-229.7476806640625,-579.9873046875,-4640243.5,325411.40625,1.990061640739441,100.0,20250410-090053,20250410-090113,20.176286,4.651639745574656,623.8343292647392,4.0547220123698935e-05,-0.9998721657902934,0.999872166612437,-89.99767651839085
5.0,2.4848322937032208e-05,7.449439726769924e-05,7.852932321839035e-05,1.2488421201705933,71.55338276393985,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,306.90203857421875,-195.20948791503906,-1121481.375,-4493881.0,1.9812908172607422,100.0,20250410-090113,20250410-090132,19.668275,4.631704536845252,363.7246286039248,2.4848322937032208e-05,7.449439726769924e-05,7.852932176620932e-05,71.55338316158556
6.0,1.3212554222263861e-05,4.889769843430258e-05,5.0651320634642616e-05,1.3068904876708984,74.8793092293315,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-223.36790466308594,70.74754333496094,198058.9375,4621583.0,1.994117259979248,100.0,20250410-090132,20250410-090152,19.472219,4.625824982488273,234.3041521644668,1.3212554222263861e-05,4.889769843430258e-05,5.06513227986028e-05,74.87931231639652
7.0,7.787397407810204e-06,3.191017094650306e-05,3.284665217506699e-05,1.3314337730407715,76.28553589641031,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,122.70471954345703,-89.12556457519531,-1750354.125,-4272475.5,1.9981658458709717,100.0,20250410-090152,20250410-090212,20.57364,4.6171188484816765,151.656897169518,7.787397407810204e-06,3.191017094650306e-05,3.284665231377799e-05,76.28553352840223
8.0,7.865720363042783e-06,1.6430962205049582e-05,1.8216642274637707e-05,1.1243226528167725,64.41894281734936,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,73.75377655029297,40.729862213134766,3764870.25,-2686413.5,1.999428391456604,100.0,20250410-090212,20250410-090235,22.480938,4.625047620545902,84.25284108759472,7.865720363042783e-06,1.6430962205049582e-05,1.821664282499258e-05,64.41894110057055
9.0,1.3159210539015476e-06,9.956170288205612e-06,1.00427569122985e-05,1.4393866062164307,82.47077762385503,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,9.410608291625977,45.58268737792969,4622512.5,-334239.65625,1.9820712804794312,100.0,20250410-090235,20250410-090258,22.782055,4.634580667165733,46.54396778329593,1.3159210539015476e-06,9.956170288205612e-06,1.0042757341878255e-05,82.47077707559542
10.0,2.7637711355055217e-06,9.45385454542702e-06,9.849558409769088e-06,1.2863787412643433,73.70407272979332,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,40.78142166137695,19.801509857177734,3091427.5,-3409976.75,1.994403600692749,100.0,20250410-090258,20250410-090324,26.496904,4.602701969853882,45.33458001732157,2.7637711355055217e-06,9.45385454542702e-06,9.849558195957045e-06,73.70407243053866
