Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.00010723723971750587,0.0005657041328959167,0.0005757785984314978,1.3834550380706787,79.26613482755529,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-1902.9078369140625,-2329.32373046875,-4590269.5,2493635.75,1.946089744567871,100.0,20250409-152833,20250409-152852,19.369951,5.2238676606809555,3007.7910959895153,0.00010723723971750587,0.0005657041328959167,0.000575778595953124,79.2661354858743
2.0,6.082077379687689e-05,0.0003255739575251937,0.00033120621810667217,1.3861141204833984,79.4184890271816,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-1279.33984375,965.6329956054688,2156606.75,4332368.5,1.9839096069335938,100.0,20250409-152852,20250409-152912,19.772681,4.839459628299198,1602.8591697364636,6.082077379687689e-05,0.0003255739575251937,0.00033120623234454314,79.418489423154
3.0,4.636160520021804e-05,0.00023075516219250858,0.00023536640219390392,1.3725234270095825,78.639799650476,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,765.7066040039062,819.6882934570312,4055189.0,-2503526.0,1.9696155786514282,100.0,20250409-152912,20250409-152931,19.574003,4.765731870174506,1121.6931406787219,-0.9999536383947998,0.00023075516219250858,0.9999536650200063,179.98677809033939
4.0,3.1591858714818954e-05,0.0001390585384797305,0.0001426019734935835,1.3474042415618896,77.20057633951686,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-666.6296997070312,85.90790557861328,-448178.0,4692059.5,1.990061640739441,100.0,20250409-152931,20250409-152952,20.172529,4.713415520747587,672.1423396665252,3.1591858714818954e-05,-0.9998609414615203,0.9998609419606125,-89.99818966808124
5.0,2.1625370209221728e-05,7.80192349338904e-05,8.096083911368623e-05,1.3004045486450195,74.50769229696947,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,341.1569519042969,-166.8139190673828,-860006.625,-4611105.5,1.9812908172607422,100.0,20250409-152952,20250409-153011,19.670384,4.690618863985236,379.75643434608196,2.1625370209221728e-05,7.80192349338904e-05,8.096084026463337e-05,74.50769150427334
6.0,1.4969994481361937e-05,5.0472754082875326e-05,5.2645984396804124e-05,1.2824658155441284,73.47987860047685,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,61.40757369995117,-238.70904541015625,-4015382.25,-2407592.5,1.994117259979248,100.0,20250409-153011,20250409-153031,19.473691,4.68185820584854,246.48103064605797,1.4969994481361937e-05,5.0472754082875326e-05,5.2645984077443314e-05,73.47987748131301
7.0,9.61340447247494e-06,3.160464984830469e-05,3.3034397347364575e-05,1.2755118608474731,73.08144634543335,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,102.97431182861328,-115.03269958496094,-2424359.75,-3995635.75,1.9981658458709717,100.0,20250409-153031,20250409-153051,20.576769,4.673609444968431,154.38986647568666,9.61340447247494e-06,3.160464984830469e-05,3.303439779359307e-05,73.08145038141774
8.0,7.278209068317665e-06,1.8773042029351927e-05,2.013453377003316e-05,1.2009427547454834,68.80895128372639,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,74.45958709716797,57.521339416503906,4000457.0,-2415347.75,1.999428391456604,100.0,20250409-153051,20250409-153114,22.482747,4.67306761798704,94.09003453580718,7.278209068317665e-06,1.8773042029351927e-05,2.0134533376215984e-05,68.80895157643633
9.0,7.295614977920195e-06,1.483724463469116e-05,1.6533898815396242e-05,1.1138030290603638,63.816212774041624,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-73.79432678222656,22.300846099853516,-759015.375,4600372.0,1.9820712804794312,100.0,20250409-153114,20250409-153137,22.780424,4.662566554792585,77.09040408514792,7.295614977920195e-06,1.483724463469116e-05,1.6533899305842078e-05,63.81621349694449
10.0,5.141925157658989e-06,7.11595794200548e-06,8.77930779097369e-06,0.9450691342353821,54.14847273976648,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,40.78004455566406,6.666534423828125,3336004.5,-3320222.0,1.994403600692749,100.0,20250409-153137,20250409-153203,26.494403,4.706676125813656,41.321359067509285,5.141925157658989e-06,7.11595794200548e-06,8.779308159493964e-06,54.148473830414126
