Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.00016957866318989545,0.0005372846499085426,0.000563410809263587,1.2650700807571411,72.48317641565363,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-614.821533203125,2854.237548828125,4502629.5,2565439.75,1.946089744567871,100.0,20250409-131656,20250409-131715,19.366775,5.182195820803216,2919.7050369567514,0.00016957866318989545,0.0005372846499085426,0.0005634107897765335,72.48317613353034
2.0,7.689929771004245e-05,0.0003184852539561689,0.00032763753551989794,1.333877682685852,76.42556160458473,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,1134.6702880859375,1099.15380859375,4073912.0,-2579049.75,1.9839096069335938,100.0,20250409-131715,20250409-131735,19.774621,4.821644594608676,1579.7518025345532,7.689929771004245e-05,0.0003184852539561689,0.0003276375420732843,76.42556282272285
3.0,4.9830592615762725e-05,0.00022294552763924003,0.00022844648628961295,1.350900411605835,77.40089212749498,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-743.3995361328125,211.1419219970703,192173.390625,3377397.5,1.9696155786514282,100.0,20250409-131735,20250409-131754,19.568919,3.382860399879155,772.8025501686041,-0.9999501694073842,0.00022294552763924003,0.9999501942609765,179.98722552584513
4.0,3.298081355751492e-05,0.00013407932419795543,0.0001380760659230873,1.3296048641204834,76.18074713416398,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-203.48667907714844,-624.34912109375,-4742904.0,351000.0,1.990061640739441,100.0,20250409-131754,20250409-131815,20.176134,4.755874194426929,656.672409632371,3.298081355751492e-05,-0.999865920675802,0.999865921219742,-89.99811008517452
5.0,2.2832095055491664e-05,8.125018212012947e-05,8.439725206699222e-05,1.2968515157699585,74.30411850875726,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-172.30010986328125,-361.12176513671875,-4671580.0,807852.3125,1.9812908172607422,100.0,20250409-131815,20250409-131834,19.673325,4.7409160565455695,400.1203033018423,2.2832095055491664e-05,8.125018212012947e-05,8.43972550452751e-05,74.30411813488038
6.0,1.8421227650833316e-05,4.68810394522734e-05,5.037036316934973e-05,1.1963948011398315,68.54837273670124,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-9.959465026855469,-238.70993041992188,-4483113.0,-1549133.375,1.994117259979248,100.0,20250409-131834,20250409-131854,19.470261,4.743217935569469,238.9176046772299,1.8421227650833316e-05,4.68810394522734e-05,5.0370363193940154e-05,68.5483713534764
7.0,1.1187349628016818e-05,3.216485492885113e-05,3.405487950658426e-05,1.2360713481903076,70.82167142834561,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-111.95865631103516,115.68447875976562,2128464.25,4221083.0,1.9981658458709717,100.0,20250409-131854,20250409-131914,20.573475,4.727356740972387,160.98956285700996,1.1187349628016818e-05,3.216485492885113e-05,3.40548775404277e-05,70.82166891826695
8.0,6.811779257986927e-06,1.9726345271919854e-05,2.0869332729489543e-05,1.2383023500442505,70.94949841866239,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,-3.7459661960601807,98.23589324951172,4390794.5,1706098.625,1.999428391456604,100.0,20250409-131914,20250409-131937,22.477193,4.710610242787779,98.30728856636973,6.811779257986927e-06,1.9726345271919854e-05,2.0869332391011833e-05,70.94950013205316
9.0,5.451104698295239e-06,1.2097640137653798e-05,1.3269041119201574e-05,1.1474498510360718,65.74403366727759,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,47.57732009887695,-40.65578842163086,-1320460.75,-4527766.5,1.9820712804794312,100.0,20250409-131937,20250409-132000,22.775087,4.716384851855583,62.58190249565296,5.451104698295239e-06,1.2097640137653798e-05,1.3269040633442518e-05,65.744034750783
10.0,7.675811502849683e-06,7.4389959081599955e-06,1.0689094779081643e-05,0.7697316408157349,44.10237437641852,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,-17.864334106445312,47.50695037841797,1892936.25,4354641.0,1.994403600692749,100.0,20250409-132000,20250409-132026,26.49259,4.74827399014053,50.75475117980751,7.675811502849683e-06,7.4389959081599955e-06,1.0689094552341683e-05,44.102375331208464
