Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.00032743479823693633,0.0005317262839525938,0.0006244569085538387,1.018843173980713,58.37541385480405,0.0,0.0,70.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-2479.83984375,2025.273681640625,679337.875,5082086.0,1.946089744567871,100.0,20250409-134328,20250409-134348,19.372137,5.127289543199751,3201.771249823478,0.00032743479823693633,0.0005317262839525938,0.0006244568745257735,58.375414034873195
2.0,0.00012692033487837762,0.0003112867707386613,0.00033616696600802243,1.1836457252502441,67.81790449553594,0.0,0.0,70.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-793.3054809570312,-1391.476806640625,-4723859.0,622422.0,1.9839096069335938,100.0,20250409-134348,20250409-134408,19.77038,4.764688132287883,1601.7307169231842,0.00012692033487837762,0.0003112867707386613,0.0003361669600697597,67.81790178320387
3.0,7.631616608705372e-05,0.0002191534877056256,0.00023206122568808496,1.2356977462768555,70.8002656154868,0.0,0.0,70.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,384.6836853027344,-1020.9088745117188,-3609460.75,-3012244.5,1.9696155786514282,100.0,20250409-134408,20250409-134427,19.569051,4.7012576863612585,1090.9795909158327,-0.999923683833913,0.0002191534877056256,0.9999237078498711,179.9874424719357
4.0,4.086672925041057e-05,0.0001323506876360625,0.00013851640687789768,1.2713075876235962,72.84055923378536,0.0,0.0,70.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,259.2261657714844,-589.96826171875,-3517470.25,-3044741.75,1.990061640739441,100.0,20250409-134427,20250409-134447,20.168408,4.652209075678793,644.4072895739375,4.086672925041057e-05,-0.9998676493123639,0.9998676501475192,-89.99765819894785
5.0,2.6094481654581614e-05,7.865583756938577e-05,8.287136733997613e-05,1.2504668235778809,71.64647141213796,0.0,0.0,70.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-383.1701354980469,-22.432035446166992,-1712815.0,4303242.0,1.9812908172607422,100.0,20250409-134447,20250409-134507,19.670195,4.631590108676392,383.8261962814025,2.6094481654581614e-05,7.865583756938577e-05,8.287136270487468e-05,71.64646897409348
6.0,1.614545180927962e-05,4.911090945824981e-05,5.169678115635179e-05,1.2531720399856567,71.80146889497304,0.0,0.0,70.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-235.6207275390625,-40.7073974609375,-2171471.0,4083845.0,1.994117259979248,100.0,20250409-134507,20250409-134526,19.465471,4.62526499650193,239.11131184885392,1.614545180927962e-05,4.911090945824981e-05,5.1696779802442055e-05,71.80146731290046
7.0,1.3553513781516813e-05,2.6517765945754945e-05,2.978069278469775e-05,1.0982997417449951,62.92793984229235,0.0,0.0,70.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,126.58109283447266,-53.7589111328125,327044.46875,-4606289.0,1.9981658458709717,100.0,20250409-134526,20250409-134547,20.574393,4.617884411292791,137.5237928118441,1.3553513781516813e-05,2.6517765945754945e-05,2.978069251343237e-05,62.92793866672136
8.0,7.133518920454662e-06,1.8741087842499837e-05,2.0052817490068264e-05,1.2070943117141724,69.16140953546653,0.0,0.0,70.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,50.58317947387695,77.64115905761719,4515906.5,-980139.25,1.999428391456604,100.0,20250409-134547,20250409-134609,22.478906,4.621047983534992,92.66502913988998,7.133518920454662e-06,1.8741087842499837e-05,2.0052816902090833e-05,69.16141042743108
9.0,7.5860980359721e-06,1.2388471986923832e-05,1.4526634913636371e-05,1.0213444232940674,58.51872488396925,0.0,0.0,70.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-63.990966796875,20.74358367919922,-1082632.25,4502412.5,1.9820712804794312,100.0,20250409-134609,20250409-134632,22.779305,4.630746258314777,67.2691615486227,7.5860980359721e-06,1.2388471986923832e-05,1.4526634902212428e-05,58.51872288734466
10.0,3.803358595177997e-06,5.551197773456806e-06,6.729140295647085e-06,0.9701119065284729,55.58331789946765,0.0,0.0,70.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,30.918657302856445,-0.28328701853752136,2562251.5,-3814221.25,1.994403600692749,100.0,20250409-134632,20250409-134659,26.4912,4.594933785508101,30.919955060548684,3.803358595177997e-06,5.551197773456806e-06,6.729140608097452e-06,55.583320420503554
11.0,8.763598998484667e-06,4.703350668933126e-07,8.776210961514153e-06,0.053617727011442184,3.0720694648400273,0.0,0.0,70.0,0.0,19.984012603759766,100.0,300.0,0.0,0.0,0.0,-19.49269676208496,35.96913528442383,-1998245.5,4211623.5,1.9982484579086304,100.0,20250409-134659,20250409-134732,33.212023,4.661626066516114,40.91141552388258,8.763598998484667e-06,4.703350668933126e-07,8.776211168915149e-06,3.072069502835945
12.0,4.159326181252254e-06,2.632922814882477e-06,4.922629159409553e-06,0.5643433332443237,32.334491191242584,0.0,0.0,70.0,0.0,11.170687675476074,100.0,300.0,0.0,0.0,0.0,9.407503128051758,21.48165512084961,3948800.0,2665039.75,1.9994527101516724,100.0,20250409-134732,20250409-134817,45.051698,4.7639750533645815,23.451281880430926,4.159326181252254e-06,2.632922814882477e-06,4.9226290568332615e-06,32.33449236066628
13.0,3.0524834073730744e-06,3.1421520816365955e-06,4.380727659736294e-06,0.7998723387718201,45.829309160880676,0.0,0.0,70.0,0.0,6.245706081390381,250.0,100.0,0.0,0.0,0.0,-15.881025314331055,-13.673190116882324,-4764779.5,425381.96875,1.9989306926727295,100.0,20250409-134817,20250409-134849,32.210518,4.783730082577598,20.956218480604562,3.0524834073730744e-06,3.1421520816365955e-06,4.380727640064048e-06,45.8293107498016
