Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.0003308612504042685,0.0005130422068759799,0.0006104764179326594,0.9980142116546631,57.18200222188448,0.0,0.0,100.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,1548.955322265625,2719.158203125,5118398.5,281700.78125,1.946089744567871,100.0,20250410-085241,20250410-085301,19.371734,5.126144607300804,3129.3903438204998,0.0003308612504042685,0.0005130422068759799,0.0006104764312037376,57.18200422621693
2.0,0.00012781750410795212,0.00030040720594115555,0.0003264686674810946,1.1685184240341187,66.95117398042889,0.0,0.0,100.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-1215.8089599609375,-967.6846313476562,-4185528.0,2266341.25,1.9839096069335938,100.0,20250410-085301,20250410-085320,19.773171,4.759721346910506,1553.899923697709,0.00012781750410795212,0.00030040720594115555,0.0003264686872239943,66.95117785048623
3.0,7.662003918085247e-05,0.00021309244039002806,0.00022644871205557138,1.225628137588501,70.22331953629585,0.0,0.0,100.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,997.5166625976562,371.8625183105469,3035761.25,-3589599.5,1.9696155786514282,100.0,20250410-085320,20250410-085340,19.574955,4.701177611769396,1064.5756077819124,-0.9999233799608191,0.00021309244039002806,0.9999234026667527,179.98778976714397
4.0,4.127481224713847e-05,0.0001300661824643612,0.00013645812578033656,1.2635109424591064,72.39384437149904,0.0,0.0,100.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-344.09332275390625,-533.5700073242188,-4489694.5,1220778.75,1.990061640739441,100.0,20250410-085340,20250410-085400,20.171446,4.652704316822832,634.8993364934246,4.127481224713847e-05,-0.9998699338175356,0.9998699346694515,-89.9976348198235
5.0,2.2396588974515907e-05,7.781096792314202e-05,8.097007957985625e-05,1.2905386686325073,73.94241901107009,0.0,0.0,100.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,214.30679321289062,-308.0652770996094,-2924140.75,-3595863.0,1.9812908172607422,100.0,20250410-085400,20250410-085420,19.672036,4.63474161529848,375.2753876443961,2.2396588974515907e-05,7.781096792314202e-05,8.097008044228215e-05,73.94241863896009
6.0,1.6519741620868444e-05,4.855783117818646e-05,5.129097917233594e-05,1.2428717613220215,71.21130639973813,0.0,0.0,100.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,124.68779754638672,-201.94432067871094,-2944454.75,-3569546.5,1.994117259979248,100.0,20250410-085420,20250410-085439,19.471349,4.627253612074858,237.33637629186714,1.6519741620868444e-05,4.855783117818646e-05,5.129098197489994e-05,71.2113070602396
7.0,9.326710824097972e-06,3.2611580536467955e-05,3.39190628437791e-05,1.2922382354736328,74.03979701806695,0.0,0.0,100.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-147.34425354003906,-53.44501876831055,-2709392.75,3743287.75,1.9981658458709717,100.0,20250410-085439,20250410-085500,20.572678,4.6209319680182075,156.73767601446815,9.326710824097972e-06,3.2611580536467955e-05,3.391906130603973e-05,74.03979728644741
8.0,7.065655154292472e-06,1.8017359252553433e-05,1.9353259631316178e-05,1.1970683336257935,68.58696330551182,0.0,0.0,100.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,87.32711029052734,19.19829559326172,2570896.25,-3838634.0,1.999428391456604,100.0,20250410-085500,20250410-085522,22.48212,4.620023648664589,89.41252007062646,7.065655154292472e-06,1.8017359252553433e-05,1.9353261151417158e-05,68.5869641707706
9.0,8.107484063657466e-06,1.1778002772189211e-05,1.4298693713499233e-05,0.9679265022277832,55.4581034565084,0.0,0.0,100.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-24.487712860107422,61.37797546386719,2564780.75,3844593.5,1.9820712804794312,100.0,20250410-085522,20250410-085545,22.78191,4.621579759758865,66.08255407565716,8.107484063657466e-06,1.1778002772189211e-05,1.4298693896442309e-05,55.45810329057008
10.0,1.2475809853640385e-05,2.9384709705482237e-06,1.2817193237424362e-05,0.2313174605369568,13.253514216450725,0.0,0.0,100.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,30.203399658203125,-50.700992584228516,1386826.5,-4390588.0,1.994403600692749,100.0,20250410-085545,20250410-085612,26.49366,4.60440557801398,59.01555727042776,1.2475809853640385e-05,2.9384709705482237e-06,1.2817193263306328e-05,13.253514488056352
