Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
0.9899276276180728,12.540757461750687,60.77866857216067,-0.00010018261826169284,NO,0.9899275195982705,12.540757461750687,60.7786772133891,-0.00010738223628062948,NO,12.54,0.9999998908811116,8.641228433248216e-06,0.9999998908811003,1.508178711200516e-07
0.9894088179805015,19.896538002387583,107.99542241167198,-0.00012158042459298337,NO,0.9894090780125104,19.896538002387583,107.9954416335721,-0.00013344717157816617,NO,19.9,1.000000262815536,1.9221900117827317e-05,1.0000002628154796,3.3548553371635354e-07
0.9893432046592708,31.545741324921135,184.90767302245249,0.00011116138934471654,NO,0.9893432614640094,31.545741324921135,184.9076692805597,9.76797268198504e-05,NO,31.54,1.0000000574166157,-3.7418927831822657e-06,1.0000000574166135,-6.530835307292917e-08
0.9872415179933774,49.01960784313725,334.97119889034514,-0.00042757274827669156,NO,0.987242545981957,49.01960784313725,334.971231306474,-0.0004392527188784735,NO,49.0,1.0000010412736506,3.241612887450174e-05,1.0000010412734905,5.657687687303267e-07
0.9809967821010374,79.2393026941363,234.9167905735174,0.0003554472365403327,NO,0.9809959419721159,79.2393026941363,234.91675047883496,0.000344802632215534,NO,79.18,0.9999991435966593,-4.009468244703385e-05,0.9999991435964145,-6.997836219447157e-07
0.9657553956011141,125.94458438287153,232.12494285575136,0.0006653374709248974,NO,0.965755616042713,125.94458438287153,232.12487642585262,0.0006554504481036042,NO,125.79,1.000000228258211,-6.64298987373968e-05,1.0000002282575389,-1.159420719380977e-06
0.9873140408991763,199.52114924181964,242.14322476095043,-0.00022865767323666805,NO,0.9873140037908805,199.52114924181964,242.14317786428762,-0.00023928005612898286,NO,199.6,0.9999999624149012,-4.689666280910387e-05,0.9999999624145662,-8.185011434528967e-07
0.9899453808584867,314.4654088050314,165.06607972392192,-0.00010713988367248549,NO,0.9899451004022598,314.4654088050314,165.06576514145732,-0.00011435190014702955,NO,314.46,0.9999997166952518,-0.0003145824645969242,0.999999716680179,-5.490498220742581e-06
0.9744192490882945,497.0178926441352,22.700443003884033,0.000824771221641599,NO,0.9744191236753547,497.0178926441352,22.70043937853178,0.0008142149632887536,NO,497.51,0.9999998712946815,-3.625352253067149e-06,0.9999998712946795,-6.327432521687318e-08
0.9899455228723143,793.6507936507937,130.46406813258415,-5.211927426909332e-05,NO,0.989946153812783,793.6507936507937,130.46383921260212,-6.26066353884514e-05,NO,793.65,1.0000006373486763,-0.00022891998202112518,1.0000006373406947,-3.995409956331851e-06
0.8940266265886309,1237.6237623762377,233.74078078204514,0.0012490289154442249,NO,0.8940277113904012,1237.6237623762377,233.73979082327338,0.0012399650148493201,NO,1234.57,1.0000012133886598,-0.000989958771754118,1.0000012132393943,-1.727806099022656e-05
0.7593520090482904,1953.125,17.102675903508768,0.0027852732290846826,NO,0.759355344787528,1953.125,17.10264658727374,0.002771090936582395,NO,1960.78,1.0000043928760283,-2.9316235028886695e-05,1.0000043928758973,-5.11667073222692e-07
0.7545847942583427,3042.168674698795,342.86435700414654,-0.0028595536615981096,NO,0.7545845130611329,3042.168674698795,342.8639702435046,-0.002868629048359413,NO,3030.3,0.9999996273484281,-0.000386760641958972,0.9999996273256452,-6.7502441037697155e-06
0.9735062701362659,4759.615384615385,135.6608422816932,0.00040610806869154396,NO,0.9735054796477934,4759.615384615385,135.66065534347902,0.00039918043912586475,NO,4761.91,0.9999991879985813,-0.00018693821417059553,0.9999991879932588,-3.2626846857626794e-06
