Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.001026941230520606,0.0016301445430144668,0.0019266498275101185,1.0086314678192139,57.79032619012246,0.0,0.0,40.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-6348.0703125,7551.3173828125,1559988.0,4876921.0,1.946089744567871,100.0,20250410-141635,20250410-141655,19.386416,5.120343836148604,9865.109776804822,0.001026941230520606,0.0016301445430144668,0.0019266498182241166,57.79032611549046
2.0,0.0008566056494601071,0.000902228697668761,0.0012441020226106048,0.8113316893577576,46.48588158541561,0.0,0.0,40.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-2612.63330078125,-5318.6318359375,-4546236.5,-1420591.625,1.9839096069335938,100.0,20250410-141655,20250410-141714,19.780517,4.7630186729586095,5925.68117355288,0.0008566056494601071,0.000902228697668761,0.0012441020302145804,46.485883006909184
3.0,0.0008106200257316232,0.0006236694171093404,0.0010227748425677419,0.6557851433753967,37.57372098278933,0.0,0.0,40.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-2813.237548828125,-3896.0947265625,-4502900.5,-1341903.0,1.9696155786514282,100.0,20250410-141714,20250410-141734,19.58913,4.698597298589149,4805.6071025922,-0.9991893799742684,0.0006236694171093404,0.9991895746137991,179.9642373893286
4.0,0.0007774927653372288,0.00036096712574362755,0.0008572002407163382,0.43465790152549744,24.90406328942231,0.0,0.0,40.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-3982.012939453125,-169.9742431640625,-4296917.0,1776314.375,1.990061640739441,100.0,20250410-141734,20250410-141754,20.199202,4.649600892949914,3985.6390068985565,0.0007774927653372288,-0.9996390328742564,0.9996393352308516,-89.95543686909566
5.0,0.0007636355003342032,0.00020523217972368002,0.0007907334947958589,0.2625526785850525,15.043160382777348,0.0,0.0,40.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-2193.0380859375,-2934.172607421875,-3641477.75,-2863701.5,1.9812908172607422,100.0,20250410-141754,20250410-141814,19.690294,4.632617670912128,3663.1659717404696,0.0007636355003342032,0.00020523217972368002,0.0007907334727737291,15.043160353431864
6.0,0.000752074527554214,0.00011558482219697908,0.0007609046879224479,0.15249481797218323,8.737309467421259,0.0,0.0,40.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-3370.580322265625,-1012.3377685546875,-4580395.0,-642108.75,1.994117259979248,100.0,20250410-141814,20250410-141833,19.496844,4.625183456129234,3519.3237228886073,0.000752074527554214,0.00011558482219697908,0.000760904689247084,8.73730943982088
7.0,0.0007484766538254917,7.01125682098791e-05,0.0007517532794736326,0.09340113401412964,5.351490780745073,0.0,0.0,40.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,1837.55517578125,-2945.713623046875,2068248.5,-4129352.5,1.9981658458709717,100.0,20250410-141833,20250410-141854,20.597447,4.618355110535406,3471.8637319233035,0.0007484766538254917,7.01125682098791e-05,0.0007517533329109954,5.351490725207126
8.0,0.0007447295356541872,3.9741928048897535e-05,0.0007457892061211169,0.05331367626786232,3.054648640475088,0.0,0.0,40.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,2420.418701171875,-2450.3056640625,3065754.75,-3453797.0,1.999428391456604,100.0,20250410-141854,20250410-141917,22.500224,4.618177768812777,3444.187064652458,0.0007447295356541872,3.9741928048897535e-05,0.0007457891807479812,3.054648492791937
9.0,0.000740460935048759,2.580744694569148e-05,0.0007409105310216546,0.03483911603689194,1.9961343108803193,0.0,0.0,40.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-1539.7642822265625,-3053.08984375,-2220477.75,-4045838.0,1.9820712804794312,100.0,20250410-141917,20250410-141939,22.80995,4.615119344121998,3419.390536167239,0.000740460935048759,2.580744694569148e-05,0.0007409105348496113,1.996134332556183
10.0,0.0007445880910381675,1.236810021509882e-05,0.0007446907693520188,0.016609134152531624,0.9516332883065947,0.0,0.0,40.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,2176.6513671875,-2666.249267578125,2863026.0,-3628394.75,1.994403600692749,100.0,20250410-141939,20250410-142006,26.515977,4.621922363963241,3441.903010129731,0.0007445880910381675,1.236810021509882e-05,0.0007446908051122916,0.9516332421415726
11.0,0.0007387828081846237,6.387652319972403e-06,0.0007388103986158967,0.008645969443023205,0.4953775588842721,0.0,0.0,40.0,0.0,19.984012603759766,100.0,300.0,0.0,0.0,0.0,2374.378662109375,2449.10986328125,3242326.5,3287027.0,1.9982484579086304,100.0,20250410-142006,20250410-142039,33.254534,4.6170583309431175,3411.130773438891,0.0007387828081846237,6.387652319972403e-06,0.000738810422078167,0.4953775255100569
12.0,0.0007390609243884683,3.6479525533650303e-06,0.0007390699465759099,0.004935889504849911,0.28280563677079895,0.0,0.0,40.0,0.0,11.170687675476074,100.0,300.0,0.0,0.0,0.0,2811.59228515625,1924.232421875,3817035.0,2584777.5,1.9994527101516724,100.0,20250410-142039,20250410-142124,45.103034,4.609862353230436,3407.010653247957,0.0007390609243884683,3.6479525533650303e-06,0.0007390699273517824,0.2828056265496037
13.0,0.0007339433650486171,7.712574188190047e-06,0.0007339838775806129,0.010508017614483833,0.6020650603590113,0.0,0.0,40.0,0.0,6.245706081390381,250.0,100.0,0.0,0.0,0.0,-3215.28857421875,-1061.9876708984375,-4395560.0,-1400771.0,1.9989306926727295,100.0,20250410-142124,20250410-142156,32.243845,4.613361801120848,3386.133256184985,0.0007339433650486171,7.712574188190047e-06,0.0007339838873568656,0.6020651000145589
