Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.011914579197764397,0.002486470388248563,0.012171267531812191,0.20573854446411133,11.78795028095743,0.0,0.0,10.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,-57672.125,-25394.203125,-5064684.5,-1074399.25,1.946089744567871,100.0,20250410-130930,20250410-130949,19.385672,5.177389577088131,63015.39140852324,0.011914579197764397,0.002486470388248563,0.01217126667407452,11.787950642215725
2.0,0.011703631840646267,0.0013281340943649411,0.011778749525547028,0.11299711465835571,6.474257767079205,0.0,0.0,10.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,55769.109375,-10708.482421875,4602016.0,-1437210.0,1.9839096069335938,100.0,20250410-130949,20250410-131009,19.787345,4.821216013450964,56787.89621266418,0.011703631840646267,0.0013281340943649411,0.011778749442704167,6.474257548902875
3.0,0.011653981171548367,0.0008911290788091719,0.011688001453876495,0.07631713151931763,4.37264954060144,0.0,0.0,10.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,55877.61328125,-3775.222412109375,4742225.0,-686560.0,1.9696155786514282,100.0,20250410-131009,20250410-131029,19.587314,4.791665950817628,56004.9995113813,-0.9883460188284516,0.0008911290788091719,0.9883464205657272,179.94834003433982
4.0,0.011640523560345173,0.0004948472487740219,0.011651037260890007,0.042485155165195465,2.4342200829239697,0.0,0.0,10.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,-5071.2314453125,19058.017578125,-365393.75,1652746.25,1.990061640739441,100.0,20250410-131029,20250410-131049,20.186545,1.6926555347819958,19721.19221497645,0.011640523560345173,-0.999505152751226,0.9995729348902013,-89.33274709221615
5.0,0.011636130511760712,0.0002794525062199682,0.011639486066997051,0.024011315777897835,1.3757470546293384,0.0,0.0,10.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-2304.896728515625,-37771.86328125,-275879.65625,-3239459.0,1.9812908172607422,100.0,20250410-131049,20250410-131108,19.68705,3.2511850450895006,37842.12209518071,0.011636130511760712,0.0002794525062199682,0.01163948568408249,1.3757470276378252
6.0,0.011634093709290028,0.000160864889039658,0.011635205708444118,0.013826142065227032,0.7921795872857486,0.0,0.0,10.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,42031.19921875,19265.052734375,3634962.25,1605652.75,1.994117259979248,100.0,20250410-131108,20250410-131128,19.485424,3.973798096595702,46235.95964857332,0.011634093709290028,0.000160864889039658,0.011635205797452296,0.7921796171030978
7.0,0.011625885032117367,9.318818047177047e-05,0.011626258492469788,0.0080154063180089,0.4592489531043747,0.0,0.0,10.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,9971.76171875,53996.40625,894891.5,4637325.5,1.9981658458709717,100.0,20250410-131128,20250410-131149,20.588037,4.722882445045874,54909.45200683182,0.011625885032117367,9.318818047177047e-05,0.011626258504651885,0.4592489158749675
8.0,0.011622491292655468,5.42229536222294e-05,0.011622617952525616,0.004665312822908163,0.2673027348608842,0.0,0.0,10.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,-31584.3984375,-44893.03515625,-2735484.75,-3849838.0,1.999428391456604,100.0,20250410-131149,20250410-131211,22.496338,4.722724790174265,54890.425669683515,0.011622491292655468,5.42229536222294e-05,0.01162261777641129,0.26730274752897115
9.0,0.01161966659128666,3.426241164561361e-05,0.011619717814028263,0.0029486482962965965,0.1689451026462245,0.0,0.0,10.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-40542.28125,36943.6015625,-3479703.5,3189663.25,1.9820712804794312,100.0,20250410-131211,20250410-131234,22.80272,4.720411856640563,54849.85200857751,0.01161966659128666,3.426241164561361e-05,0.011619717105227438,0.16894511373651055
10.0,0.01161444652825594,1.8842956706066616e-05,0.011614461429417133,0.0016223709098994732,0.09295500594203283,0.0,0.0,10.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,47882.83984375,27872.0703125,4126579.25,2393081.25,1.994403600692749,100.0,20250410-131234,20250410-131300,26.51506,4.770271918416404,55404.13933098462,0.01161444652825594,1.8842956706066616e-05,0.011614461813391694,0.09295500590224987
