Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.012129649519920349,0.0025894888676702976,0.012402977794408798,0.2103269100189209,12.050844262111204,0.0,0.0,10.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,58292.2265625,27238.57421875,5054793.0,1166500.625,1.946089744567871,100.0,20250410-134222,20250410-134242,19.38985,5.187644550369116,64342.2380950817,0.012129649519920349,0.0025894888676702976,0.012402977468007122,12.050844189576324
2.0,0.01190093718469143,0.0013053915463387966,0.011972316540777683,0.10925137251615524,6.2596425511868405,0.0,0.0,10.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,-27225.072265625,-51053.23828125,-2725396.0,-3990906.5,1.9839096069335938,100.0,20250410-134242,20250410-134301,19.795913,4.832713321578081,57858.77374150436,0.01190093718469143,0.0013053915463387966,0.01197231610688692,6.25964269114385
3.0,0.011843082495033741,0.0008738134056329727,0.0118752745911479,0.07364914566278458,4.21978521122151,0.0,0.0,10.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-35179.4453125,-44220.83984375,-3228385.25,-3495697.5,1.9696155786514282,100.0,20250410-134301,20250410-134321,19.592916,4.758400186399186,56507.30969513383,-0.9881569175049663,0.0008738134056329727,0.9881573038554057,179.9493341530078
4.0,0.011819145642220974,0.000494025181978941,0.011829465627670288,0.041774407029151917,2.393497214431887,0.0,0.0,10.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,51669.3828125,20732.677734375,4437237.5,1568689.625,1.990061640739441,100.0,20250410-134321,20250410-134341,20.194524,4.706364177471702,55673.77341497628,0.011819145642220974,-0.9995059748180211,0.9995758529999784,-89.32250970109625
5.0,0.011806291528046131,0.0002803403476718813,0.011809619143605232,0.023740533739328384,1.3602323866513613,0.0,0.0,10.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-54015.828125,-12042.7705078125,-4596802.0,-910878.875,1.9812908172607422,100.0,20250410-134341,20250410-134401,19.693351,4.6861806358830504,55342.00944611046,0.011806291528046131,0.0002803403476718813,0.011809619399275603,1.360232461935792
6.0,0.011792666278779507,0.00016618518566247076,0.011793836951255798,0.014091316610574722,0.8073729695684706,0.0,0.0,10.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,-50406.59375,22440.927734375,-4246741.5,1962802.375,1.994117259979248,100.0,20250410-134401,20250410-134420,19.492442,4.678397859430928,55176.26238752477,0.011792666278779507,0.00016618518566247076,0.011793837182130206,0.8073729295776982
7.0,0.011783061549067497,9.926525672199205e-05,0.0117834797129035,0.008424203842878342,0.48267132595478646,0.0,0.0,10.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,42054.546875,-35572.9375,3543383.25,-3048840.25,1.9981658458709717,100.0,20250410-134420,20250410-134441,20.591446,4.674504436451058,55081.92802762517,0.011783061549067497,9.926525672199205e-05,0.011783479666902515,0.4826713071646735
8.0,0.011776448227465153,5.48192547284998e-05,0.011776575818657875,0.004654956515878439,0.26670936217673935,0.0,0.0,10.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,37594.3203125,40049.77734375,3208092.25,3385903.0,1.999428391456604,100.0,20250410-134441,20250410-134503,22.503432,4.664353654036009,54930.11546540569,0.011776448227465153,5.48192547284998e-05,0.011776575818329202,0.2667093834136345
9.0,0.011772715486586094,2.6905923732556403e-05,0.011772746220231056,0.002285443479195237,0.13094626567357343,0.0,0.0,10.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-22175.119140625,-50490.04296875,-1893394.5,-4284406.5,1.9820712804794312,100.0,20250410-134504,20250410-134526,22.802172,4.684130846792445,55145.084530601045,0.011772715486586094,2.6905923732556403e-05,0.011772746232584645,0.13094627076342408
10.0,0.011774814687669277,1.8406242816126905e-05,0.011774828657507896,0.0015631861751899123,0.0895639704315738,0.0,0.0,10.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,34873.2265625,-43055.80859375,2955956.25,-3661222.5,1.994403600692749,100.0,20250410-134526,20250410-134553,26.51213,4.705552841741373,55407.08063543045,0.011774814687669277,1.8406242816126905e-05,0.011774829073864587,0.08956397183656364
11.0,0.011777170933783054,8.567057193431538e-06,0.011777174659073353,0.0007274289964698255,0.04167861139315512,0.0,0.0,10.0,0.0,19.984012603759766,100.0,300.0,0.0,0.0,0.0,-26969.271484375,46984.21875,-2287058.5,3991095.25,1.9982484579086304,100.0,20250410-134553,20250410-134626,33.247703,4.59994324714934,54174.33355331447,0.011777170933783054,8.567057193431538e-06,0.011777174049746117,0.0416786116301848
12.0,0.011774318292737007,7.228490176203195e-06,0.011774320155382156,0.0006139199831523001,0.03517502399336708,0.0,0.0,10.0,0.0,11.170687675476074,100.0,300.0,0.0,0.0,0.0,52713.203125,-3054.206298828125,4476803.5,-262144.0,1.9994527101516724,100.0,20250410-134626,20250410-134711,45.079521,4.484471992815681,52801.60944339965,0.011774318292737007,7.228490176203195e-06,0.011774320511594355,0.035175023896833905
13.0,0.011771810241043568,5.494482138601597e-06,0.011771811172366142,0.0004667491011787206,0.026742753589063566,0.0,0.0,10.0,0.0,6.245706081390381,250.0,100.0,0.0,0.0,0.0,-53302.41015625,3318.819580078125,-4527838.0,284042.78125,1.9989306926727295,100.0,20250410-134711,20250410-134743,32.213788,4.536738614448074,53405.63164938893,0.011771810241043568,5.494482138601597e-06,0.011771811523315865,0.026742753055367236
