Point number,Y_y_EIS_ZReal_raw,Y_y_EIS_ZImaginary_raw,Y_y_EIS_ZMagnitude_raw,Y_y_EIS_ZPhase_raw,Y_y_EIS_ZPhase_raw_degree,P_y_Ripple_Frequency,P_y_Ripple_Amplitude,P_y_Ripple_Offset,P_y_Ripple_ControlMode,P_x_Goertzel_Frequency,P_x_Goertzel_DownsamplingRate,P_x_Goertzel_NumberOfPeriods,P_y_ScopeFrequencyHPCS,P_y_ScopeDurationHPCS,P_y_ScopePositionHPCS,Y_y_GoertzelVoltageReal,Y_y_GoertzelVoltageImaginary,Y_y_GoertzelCurrentReal,Y_y_GoertzelCurrentImaginary,Y_y_GoertzelCoefficient,Y_y_GoertzelProgress,StartTime,FinishTime,Duration[s],CurrentMagnitude,VoltageMagnitude,Y_y_EIS_ZReal,Y_y_EIS_ZImaginary,Y_y_EIS_ZMagnitude,Y_y_EIS_ZPhase
1.0,0.012491874396800995,0.002734163776040077,0.012787594459950924,0.2154773473739624,12.345942585201584,0.0,0.0,10.0,0.0,5555.5556640625,2.0,7000.0,0.0,0.0,0.0,64499.328125,3724.49951171875,4989530.5,-793931.5625,1.946089744567871,100.0,20250410-131822,20250410-131842,19.385179,5.052300657756221,64606.77383362529,0.012491874396800995,0.002734163776040077,0.012787594672168098,12.345942878090256
2.0,0.012136561796069145,0.0014620829606428742,0.012224312871694565,0.11989153176546097,6.869278769519105,0.0,0.0,10.0,0.0,3030.302978515625,2.0,5000.0,0.0,0.0,0.0,58124.9765625,2951.205078125,4749609.5,-329015.59375,1.9839096069335938,100.0,20250410-131842,20250410-131902,19.795075,4.76099166806884,58199.84975757519,0.012136561796069145,0.0014620829606428742,0.012224312611088091,6.869278477798066
3.0,0.012034804560244083,0.0009913620306178927,0.012075566686689854,0.08218902349472046,4.709084168548736,0.0,0.0,10.0,0.0,2083.333251953125,4.0,3000.0,0.0,0.0,0.0,-55031.7578125,13681.24609375,-4448885.0,1503281.75,1.9696155786514282,100.0,20250410-131902,20250410-131921,19.583322,4.696001891301585,56706.88549560278,-0.9879651954397559,0.0009913620306178927,0.9879656928249032,179.9425072446542
4.0,0.01198143232613802,0.0005670504760928452,0.011994843371212482,0.04729214683175087,2.709640417572134,0.0,0.0,10.0,0.0,1190.4761962890625,4.0,2500.0,0.0,0.0,0.0,55706.33203125,-2234.985595703125,4630189.0,-405672.40625,1.990061640739441,100.0,20250410-131921,20250410-131941,20.188296,4.64792644917211,55751.148768333645,0.01198143232613802,-0.9994329495239072,0.9995047650284827,-89.31315790491008
5.0,0.011958797462284565,0.00032659867429174483,0.011963256634771824,0.02730354107916355,1.5643776695980376,0.0,0.0,10.0,0.0,653.5947875976562,10.0,1000.0,0.0,0.0,0.0,-42215.8984375,35833.3984375,-3445709.5,3090508.25,1.9812908172607422,100.0,20250410-131941,20250410-132001,19.683598,4.62862346726414,55373.40990462789,0.011958797462284565,0.00032659867429174483,0.011963256389377973,1.5643776434065328
6.0,0.01193623710423708,0.00019847098155878484,0.011937887407839298,0.01662606932222843,0.9526036020555595,0.0,0.0,10.0,0.0,366.30035400390625,10.0,500.0,0.0,0.0,0.0,55097.05078125,-3623.834716796875,4609625.5,-380246.4375,1.994117259979248,100.0,20250410-132001,20250410-132020,19.485878,4.625282110691378,55216.095324156195,0.01193623710423708,0.00019847098155878484,0.011937887038294796,0.9526035452082132
7.0,0.011921370401978493,0.00011766747775254771,0.011921951547265053,0.009869977831840515,0.5655080736521072,0.0,0.0,10.0,0.0,204.4989776611328,10.0,500.0,0.0,0.0,0.0,-47518.62890625,27657.80078125,-3962718.5,2359131.75,1.9981658458709717,100.0,20250410-132020,20250410-132041,20.590298,4.611793634162343,54981.57907140546,0.011921370401978493,0.00011766747775254771,0.011921951094367462,0.5655080506733823
8.0,0.011914794333279133,6.681471131742e-05,0.01191498152911663,0.005607651546597481,0.32129476660002315,0.0,0.0,10.0,0.0,114.1552505493164,10.0,500.0,0.0,0.0,0.0,11889.845703125,53791.796875,1023191.0625,4508968.5,1.999428391456604,100.0,20250410-132041,20250410-132104,22.500186,4.6236043174532275,55090.161026134054,0.011914794333279133,6.681471131742e-05,0.011914981670568738,0.32129474784218703
9.0,0.011911396868526936,3.68924556823913e-05,0.011911454610526562,0.0030972298700362444,0.17745819973491758,0.0,0.0,10.0,0.0,63.97952651977539,100.0,300.0,0.0,0.0,0.0,-55463.25,-5312.9052734375,-4657654.5,-431609.5625,1.9820712804794312,100.0,20250410-132104,20250410-132126,22.797143,4.677609673306622,55717.13437540574,0.011911396868526936,3.68924556823913e-05,0.011911454000785948,0.177458216760567
10.0,0.011904020793735981,1.951520243892446e-05,0.01190403662621975,0.0016393775586038828,0.09392941513645707,0.0,0.0,10.0,0.0,35.727046966552734,100.0,300.0,0.0,0.0,0.0,-33744.12890625,-44120.41796875,-2840751.75,-3701688.75,1.994403600692749,100.0,20250410-132126,20250410-132153,26.514569,4.666087237397585,55545.27448288301,0.011904020793735981,1.951520243892446e-05,0.011904036790132366,0.09392941710871369
