Current_Amplitude,Current_Frequency,Current_Phase,Current_Offset,Current_ALIGNED,Voltage_Amplitude,Voltage_Frequency,Voltage_Phase,Voltage_Offset,Voltage_ALIGNED,Frequency,Impedance_amplitude,Impedance_phase,Impedance_real,Impedance_imag
35.32530865837453,12.540757461750687,269.4306950099567,-0.00043386265518801357,NO,0.036371459726147665,12.540757461750687,269.57467476800764,-1.9542552130485507e-05,NO,12.54,0.0010296147750014104,0.1439797580509321,0.0010296115241122986,2.587337696238938e-06
35.34109158653583,19.896538002387583,326.91441669639437,0.005568805589786438,NO,0.03639039052432344,19.896538002387583,327.20576553014916,-1.1661421067046645e-05,NO,19.9,0.0010296906204840422,0.29134883375479603,0.0010296773080604405,5.235950555199882e-06
35.3583975891293,31.545741324921135,278.7040409219452,-0.0007077544082254486,NO,0.03641061859544752,31.545741324921135,279.2032860529438,-1.6539797295009587e-05,NO,31.54,0.001029758729978242,0.49924513099858814,0.0010297196382248678,8.972659608466188e-06
35.28846129809245,49.01960784313725,46.61068517371576,-0.01014428012329316,YES,0.036346166321465326,49.01960784313725,47.400197842819466,-2.331920458783543e-05,YES,49.0,0.0010299731125831223,0.7895126691037078,0.0010298753298972822,1.4192163793069317e-05
35.053765024780176,79.2393026941363,208.89839690416014,0.023085091351512477,NO,0.03610883187348891,79.2393026941363,210.19271366169232,1.0404851146811152e-05,NO,79.18,0.001030098531440571,1.2943167575321866,0.0010298357067349219,2.326803837466939e-05
34.53798707972411,125.94458438287153,95.41744316146612,0.002840518716985211,NO,0.03559190997967233,125.94458438287153,97.47666130983283,-5.4460883715465485e-06,NO,125.79,0.0010305148906771969,2.0592181483667105,0.0010298494076600956,3.7028873188167705e-05
33.086541272710065,199.20318725099602,230.69628698927852,-0.042925025448690465,NO,0.03413180132644583,199.20318725099602,233.96337657874346,-5.028632126604202e-05,NO,199.6,0.0010315916990271178,3.2670895894649448,0.0010299150699686242,5.8791004015746753e-05
35.365909208563785,314.4654088050314,324.64949445016623,-0.0005940578329796868,NO,0.03658634016299356,314.4654088050314,329.7899154494833,-1.2645599819286667e-05,NO,314.46,0.001034508683128504,5.140420999317087,0.0010303479972533457,9.268883441003704e-05
22.655414791763782,495.049504950495,359.48532224757287,0.11239443132265091,NO,0.023590794450197256,495.049504950495,7.525527629891736,0.0001045075227774417,NO,497.51,0.0010412872448829992,-351.95979461768115,0.0010310515629839458,0.0001456427163451359
35.29597785386224,793.6507936507937,180.68476952067073,0.0014429335878968152,NO,0.03734442699140901,793.6507936507937,193.40097362579374,-1.848349692973013e-05,NO,793.65,0.001058036333375663,12.716204105123012,0.001032085166423801,0.00023289717042285473
35.36674724140128,1234.567901234568,95.62839258252257,-0.0009703165943059738,NO,0.03873764164928267,1234.567901234568,114.89724897072833,-6.922264289330135e-06,NO,1234.57,0.0010953125370810276,19.268856388205762,0.001033953639255044,0.0003614545970908761
35.3642647079505,1960.78431372549,209.40116157528206,-0.005787780717021814,NO,0.04192459233395689,1960.78431372549,238.2996496985631,2.1712485489722352e-05,NO,1960.78,0.001185507253725864,28.898488123281027,0.0010378846649365203,0.0005729073842483152
35.36558536137441,3030.30303030303,166.01712120938632,0.0044305153224385874,NO,0.048421613111087496,3030.30303030303,206.2107994608566,-5.090260424840021e-05,NO,3030.3,0.0013691732404908141,40.19367825147029,0.001045866585349729,0.0008836280032485474
35.37229075573689,4761.9047619047615,214.4281854348034,-0.0004964122927244067,NO,0.06178097059328437,4761.9047619047615,266.88722954457126,-1.5491959719027283e-05,NO,4761.91,0.001746592297906642,52.45904410976786,0.0010642482456352858,0.0013849044468009412
